,title,rating,review
7437, 토르: 러브 앤 썬더 ,1,지금까지 알던 마블이 아닌 듯 하네요 ㅎㅎ....                         
7438, 헤어질 결심 ,10,헤어질 결심의 마지막 20분은 파도가 휘몰아치듯 영화도 휘몰아친다. 음악과 배경 연출 배우들의 연기는 보는 사람을 하여금 영화에 몰입하게 만들고... 끝나고 나서 집에 가는 길에는 계속 생각이 난다. 여운이 남는 영화...                         
7439, 탑건: 매버릭 ,10,개재밌음. 솔직히 줄거리보고 노잼이라 생각했는데 진짜 꼭 봐야함                         
7440, 주(咒) ,6,아보고싶다..재밋어보이는데 무서운거혼자못봐서...남자친구랑봐야지근데 남친언제생김?ㅠ                         
7441, 잭 리처 ,10,난 존나 멋있던데.  범인한테 전화해서 너의 피를 마셔버리겠다 할때 멋지던데ㅎㅎㅎㅎ                         
7442, 루이스 웨인: 사랑을 그린 고양이 화가 ,8,잊을만하면 생각난다. 아 오이형 연기잘했지                         
7443, 헤어질 결심 ,10,여운이 굉장히 오래남는 작품.영화관을 나오면서 아~다시 보고싶다! 중얼거렸던..연출.연기.스토리.영상.ost까지 모하나 빠질게 없다.조만간 극장을 다시갈듯!!!                         
7444, 탑건: 매버릭 ,10,후반으로 갈수록 대박인 것 같아요! 이런 영화를 볼 수 있어서 영광입니다..                         
7445, 헤어질 결심 ,10,신고 
7446, 탑건: 매버릭 ,10,진짜 최고다....갠적으로 범죄도시2보다 좋았다... 낭만도있고. 감동최고.                         
7447, 탑건: 매버릭 ,10,최고네요♡♡♡  강추입니다                         
7448, 탑건: 매버릭 ,10,오프닝과 오마주 스토리까지 완벽                         
7449, 토르: 러브 앤 썬더 ,10,신고 
7450, 쥬라기 월드: 도미니언 ,5,여자 주인공의 도시도망 액션연기가 은근히  지림~재미는 거기까지인듯너무많은것을 보여주려고 스토리를 꼬고  꼬았다가잘못 얽혀서 다  망쳐버린느낌~블루와의 연관된스토리도 아니고악역도 악하지도않고 이공룡 저공룡 다보여주려다가오히려 쥬라기월드1편의 인도미누스렉스가 추격할때의 긴장감이라던가 2편의 색다른  공포 분위기조차 느낄수없었음ㅋㅋㅋ3편의 최강공룡은  울버린공룡이더라 ㅋㅋㅋ티렉스빠를 위한 억지스러운 짜집기 그냥  뒤로감기로 봄~이제  쥬라기월드는 추억속으로^^                         
7451, 토르: 러브 앤 썬더 ,3,아동용 히어로물인 줄 알았어요. 염소 소리도 듣기 싫고 발키리도 이번엔 별로 매력 없었고 토르는 갈수록 더 바보가 되가는 느낌                         
7452, 연애 빠진 로맨스 ,10,뒤늦게 본거 하나 아쉽네요 ㅎ 민망하고 유치할 수 있는 소재를 깊고 고급스럽게 만든 명품영화 잘 봤습니다. 제 마음속 국산 로코 1등 줍니다                         
7453, 헤어질 결심 ,10,모든게 완벽한 박찬욱 감독 올타임 넘버원                         
7454, 탑건: 매버릭 ,10,기대 엄청하고봤는데 당구씬에서 이거 완전 노잼인걸? 나만 당할 수 없지 당했나? 싶었는데 중반부부터 끝날때까지 지렸네요 와 슈우우우우욱                         
7455, 데드캠핑 더라이브 ,6,남지현 단병접전 조았다                         
7456, 탑건: 매버릭 ,10,실전을 준비하기 위한 과정이 조금은 긴 느낌이지만 그래도 재밌는 영화                         
7457, 탑건: 매버릭 ,10,말이 필요없는 최고의 영화                         
7458, 헤어질 결심 ,10,138층을 오른 불쌍한 여자의 138분 미결 수사극                         
7459, 토르: 러브 앤 썬더 ,1,OOO기임 보다 나옴...환불받고싶음 ㅡㅡ                         
7460, 탑건: 매버릭 ,10,최고의 인생영화. 이게 영화지                         
7461, 어부바 ,6,역시 정준호는 영화 고르는 선구안이 없구나.                         
7462, 탑건: 매버릭 ,10,신고 
7463, 탑건: 매버릭 ,10,너무... 좋아요 감동 그 자체 음악도 너무 좋고 아 그냥 다 좋음 별점 10개 주려고 옴                         
7464, 탑건: 매버릭 ,10,역시 톰크루즈 멋찜외모 연기 모두                         
7465, 관상 ,8,흠잡을 곳 없는 완벽한 스토리!                         
7466, 전선 위의 참새 ,8,"결코 90년대 감성이 아닌, 지금 나와도흥행할 영화                         "
7467, 패싱 ,10,그래서 하고자 하는 말이 백인은 매력적이고 우월하다 인건지..                         
7468, 마녀(魔女) Part2. The Other One ,6,걍 여기저기 짜집기느낌                         
7469, 토르: 러브 앤 썬더 ,1,디즈니PC충과 바이럴알바들이 만든쓰레기 영화.돈을 받고 봐야 할 영화.이제 마블은 걸러야 할 영화입니다.상치도 토르 러브앤써더에 비하면명작입니다.                         
7470, 탑건: 매버릭 ,10,평점 처음달아봅니다. 만점입니다                         
7471, 노틀담의 꼽추 ,10,"지금 개봉해도 절대 안 아까운 디즈니 영화중 최애 영화, 캐릭터들 표정이 리얼해서 몰입하기 좋았다 디즈니에서 또 이런거 만들어주면 좋겠다                         "
7472, 쥬라기 월드: 도미니언 ,6,모든 것들이 위기감 없이 흘러간다.주인공들은 쉽게 뭐든 하고 악당은 악당인지도 모르겠고 외롭고...                         
7473, 헤어질 결심 ,10,정말 재밌네요 연출이 마음이 듭니다                         
7474, 헤어질 결심 ,10,대중오락멜로가 무슨 단어인지 이해할 수 없었는데 오늘에서야 이해합니다.                         
7475, 헤어질 결심 ,9,패턴을 좀 알고 싶다는 말 둘의 관계에 중점을 두고 봤을 때 꽤나 의미심장한 말인듯하네요                         
7476, 러브 & 드럭스 ,10,결혼하면 다시 볼 인생영화                         
7477, 이상한 나라의 수학자 ,7,영화 잘봤습니다 여인의 향기 느낌을 많이 받앗네용                         
7478, 토르: 러브 앤 썬더 ,6,유치함. 토르 영화 다시는 안 볼 거 같음                         
7479, 헤어질 결심 ,10,1회차는 추리에 집중하고2회차는 배우의 심리에 집중할 수 있어 좋음                         
7480, 토르: 러브 앤 썬더 ,4,진짜 이게 뭐냐? 애먼 감독 놈 하나가  그냥 마블세계관을 유치 뽕짝 코미디로 바꿔버렸네....라그나로크는 선을 지키면서 유쾌했는데 이건 진짜 선을 아예 씹어먹은수준                         
7481, 헤어질 결심 ,10,무너지고 깨어짐 부서지고 흩어짐 영화가 끝나도 쉽게 일어나기 힘듦                         
7482, 탑건: 매버릭 ,10,이게 영화다.                         
7483, 탑건: 매버릭 ,10,전편을 안보고 봐서 그런지 중간중간 이해하기가 조금 힘들었지만 짜릿하고 재미있었습니다! 무더운 여름에 보면 좋을 영화!                         
7484, 2046 ,9,양조위의 눈빛이 잊혀지지 않는다. 뭐라 말할수는 없지만 보고나면 마음이 많이 아프다.                         
7485, 탑건: 매버릭 ,10,너무 재밌어서 2회차 관람했어요 영화관가서 한번더 볼거에요                         
7486, 큐어 ,10,"2022년에 본 영화 중 단연 최고입니다. 잔잔한 분위기 속에서 치밀한 이야기 진행으로 인해 긴장되어서 러닝타임 내내 굳은 상태로 봤습니다. 끝나고도 얼떨떨한 상태였고 멍했습니다. 정말 모든 면이 완벽한 영화라서 다시 볼 수 있어서 기뻤습니다.  구로사와 기요시의 다른 영화들도 재개봉했으면 좋겠습니다. 아니면 ott, 네이버 다운로드라도 할 수 있게 해주시면 감사하겠습니다.                         "
7487, 탑건: 매버릭 ,10,말이필요없다 일단봐야된다                         
7488, 애프터 양 ,10,한  존재를 떠나보내는 과정                         
7489, 탑건: 매버릭 ,10,어벤져스 엔드게임 이후로 가장 재밌게 봣던 영화입니다!!!!  전편을 안봤는데도 왜이렇게 재밌죠? 토르 보실바엔 무조건 탑건 보세요 진짜(근데 좀 어지러워서 4d는 어지러운 사람은 보면 안됨^^                         
7490, 탑건: 매버릭 ,10,"임신4개월 차인 와이프랑 보다가 둘다 가슴이 너무 뜨거워져서 어찌할바를 몰랐네요..! OST, 배우연기, 몰입도 뭐하나 빠지는것 없이 너무 재밌게 봤습니다!! 흥하세요~~                         "
7491, 토르: 러브 앤 썬더 ,1,씨입 노재앰배우들이 아깝다 ㅠㅜ                         
7492, 탑건: 매버릭 ,10,톰크루즈 아직 나한테 오빠야.. 명작..                         
7493, 토르: 러브 앤 썬더 ,1,중간중간 웃긴 장면은 많았지만..영화 스토리 자체가 재밌는 요소가 하나도 없기 때문에 토르 시리즈 중에선 다크월드 보다 더 재미없는 영화였습니다.이제 마블도 우리가 아는 마블이 아니에요 ㅠㅠ아이맥스로 돈 많이 줘서 보지 마시고 그냥 싸게 2d로 보세요.. 갠적으로 탑건 진짜 명작이에요! 디플 있으신 분들은 대도록이면 탑건 보세요...                         
7494, 헤어질 결심 ,1,그럴 듯해 보이려고만 노력한 영화.모든 면이 별로였다.                         
7495, 헤어질 결심 ,10,박찬욱 몰랐는데 멜로 잘하네                         
7496, 쥬라기 월드: 도미니언 ,7,cg티가 쥬라기공원보다 더 난게 아쉬웠음  브로커보단 훨 재밌음 간만에 원년멤버봐서 좋았음                         
7497, 탑건: 매버릭 ,10,"인생 첫 영화 평점 남겨요,,제발 아이맥스 재오픈 해주세요ㅜㅜ                         "
7498, 씨 비스트 ,10,감동이라고 밖에 할 말이 없다                         
7499, 그것만이 내 세상 ,10,배우들의 연기가 뛰어나네요~^^                         
7500, 탑건: 매버릭 ,10,진짜 최고 두번도세번도 볼수있을거 같아요                         
7501, 헤어질 결심 ,10,"서서히 무너지고 깨어져 가는 해준, 그리고 자기 때문에 붕괴된 이에 사랑을 깨달은 서래. 영상미가 정말 아름다웠습니다. 그리고 배우 김신영의 연기를 볼 수 있어 좋았습니다.                         "
7502, 헤어질 결심 ,2,"히치콕 감독의 서스펜스와 새로운 차원의 러버스토리를 기대했건만,  감독의 전작인 아가씨와 박쥐등의 기괴함만 보이는 너무나 지루한 영화, 좌우 앉은 커플들의 이구동성 ""잠온다"", ""잘잤다""는 소리들                         "
7503, 큐어 ,8,20년이 지난 지금 왜 이영화가 재개봉 되었는가의 물음에 영화를 보고난후 이해가 되었다 명작이다!!                         
7504, 탑건: 매버릭 ,7,우리도 마동석이가 우리의 수리온 을 타고 전세계의 정의를 위해 악당들을 박살내는 블록버스터를 만들었으면 좋겠다..                         
7505, 쥬라기 월드: 도미니언 ,7,이래서 사람들이 메뚜기 메뚜기 한 거구나... 공룡 영화에 왜 메뚜기지? 왜 이야기 흐름이 공존으로 흘러가지?! 현실적으로 투쟁을 그려야하는 거 아니냐?? 다시 한 번 인간 세상이 멸망하고 공룡들이 지배자가 되는 그림도 좋고 말이야... 김빠지네;;                         
7506, 탑건: 매버릭 ,10,1편을 본 70년대생으로 인트로에서 그냥 뻑 갔습니다                         
7507, 헤어질 결심 ,10,말로 하지 않아도 엄청나게 느껴지는 사랑                         
7508, 탑건: 매버릭 ,10,신고 
7509, 토르: 러브 앤 썬더 ,7,기대를 낮춰서 괜찮았다                         
7510, 탑건: 매버릭 ,10,그냥 영화 자체가 재밌음ㅋㅋ                         
7511, 토르: 러브 앤 썬더 ,1,아니 이거 이러면 안되는거잖아..                         
7512, 헤어질 결심 ,10,연출 연기 스토리미쳤다                         
7513, 탑건: 매버릭 ,10,진짜...28년 인생 첫 네이버 평점 달아봅니다.. 강추입니다 ㅠㅠ 또 보러가고싶을 정도에요!!!!                         
