,Unnamed: 0,titles,rates,reviews,isit_domestic
8439,8439,"색, 계",7,캐릭터 간의 감정선이 조금 더 정교했으면 어땠을까 싶지만 그래도 명작은 명작이다. 무엇보다 양조위와 탕웨이의 연기는 언제봐도 소름 돋는다        ,False
8440,8440,재심,10," 감동고 재미, 교훈이 있는 좋은 영화입니다.훌륭한 박준영 변화사란 분도 알게되었습니다.추천합니다.        ",True
8441,8441,외계+인 1부,10, 평점이 너무 낮아서 고민했는데 개인적으로는 웃으면서 재미있게 봤습니다!! 연기력도 좋고 전개도 흥미롭고 다음편 빨리 보고싶어요 ㅠㅠ진짜진짜 1점짜리 영화 아니에요!!!내용 전개상 1부에 전달하고자 하는 내용이 많아서 초반에는 좀 복잡하다 느낄 수 있지만 연결성이나 스토리자체는 매우 흥미롭고 재미있습니다!!,True
8442,8442,외계+인 1부,10, 가볍게 재미있게 볼수있는 오락액션SF영화! 크게 스토리라던가 기대하고 가면 실망할듯. 굳이 2부로 나누었어야하나 런닝타임을 좀 줄여서 하나로 끝났으면 하는 아쉬움이 있음. 근데 그렇게 혹평들을 영화는 아니었음! 난 재밌었음!        ,True
8443,8443,그래비티,9,"CG, OST와 롱테이크는 완벽. 스토리는 약간 뻔함        ",True
8444,8444,외계+인 1부,10, 존잼이던데 왜 재미없다고 그러는 건지..        ,True
8445,8445,외계+인 1부,10, 내년이 빨리왔으면 좋겠다        ,True
8446,8446,헤어질 결심,10, 볼때 보다 보고나서 더욱 선명해지는 영화. 탕웨이와 박해일의 완벽한 캐릭터 연기가 돋보이며 영화 내내 자연스럽게 웃음과 긴장 그리고 공감이 이어진다. 전반적으로 예술영화의 느낌도 많이 주지만 중간중간 피식 하게 만드는 박찬욱식 유머가 적절한 발란스를 맞추어 줘서 좋다.  보고나면 그토록 깐깐한 평론가들이 왜 하나같이 만좀을 주면서 극찬했는지 한번에 이해가 간다.        ,True
8447,8447,탑건: 매버릭,10, 씨이이이벌 진짜존나재밌다..하        ,False
8448,8448,토르: 러브 앤 썬더,6,돈아까움 시간아까움..        ,False
8449,8449,외계+인 1부,10, 재밌기만 하구먼 이 영화 승승장규 가야댐  (아이언맨 + 전우치 + 베놈 + 닥터스트레인지 ) ? 느낌이다        ,True
8450,8450,외계+인 1부,10, 이정도면 재밌는디..?        ,True
8451,8451,닥터 스트레인지: 대혼돈의 멀티버스,10,  ,True
8452,8452,닥터 스트레인지: 대혼돈의 멀티버스,10, 재미에 재미가 붙은 영화네요.        ,True
8453,8453,탑건: 매버릭,10, 근래 5년 내 영화 중 최고 수작        ,False
8454,8454,악녀,9,와 스토리고 뭐고 도대체 어떻게 찍은거임? 액션 장면 만큼은 한국 최고임! 이거 찍는게 모험인 듯...        ,True
8455,8455,외계+인 1부,10," 재미없다고 하시는 분들이 많은 것 같은데, 개인적으로 재밌었습니다. 딱히 스토리가 중구난방하다는 생각도 안들었고 배우분들 연기가 멋있어요. 특히 싸움할때 진짜. 오모 세상에 언빌리버블 이거 꼭 보세요!!까지는 아닌데 보는 것도 괜찮은 선택인 거 같아요. 다른 분들도 재미있게 보신 거 같고..2부 기대하고 있습니다!        ",True
8456,8456,외계+인 1부,10, 재밌어요! 2부 나오면 보러 갈거에요.어벤져스이후 마블의 망작들을 대신해주는 요소들이 많은 것 같네요 ㅎㅎ        ,True
8457,8457,범죄도시2,10, 정말 드문...전편 못지 않은 속편..        ,True
8458,8458,외계+인 1부,2,그냥 그래요 시간도 안가고        ,True
8459,8459,죽여주는 여자,6,사회문제를 다루는 영화인데 너무 짬뽕돼있음        ,True
8460,8460,탑건: 매버릭,1,개인적으로 하나도 재미 없었습니다. 스토리 80%까지 오글거리는 내용으로 질질 끌다가 모두 다 이뤄내고 마지막엔 모두 다 최고이고.. 개연성 같은거 너무 초딩 만화 같았어요. 이 정도 평점은 절대 아닌듯..        ,False
8461,8461,외계+인 1부,8,솔직히 영화 시작하고 20분도 안돼서 나가고 싶었습니다.  초반부터 이야기 전개가 너무 난잡하고 산만한데다 대사까지 잘 들리지 않으니 이렇게 집중하기 힘든 영화는 너무 오랜만이라 같이 보러간 동료들이 아니었다면 끝까지 보기가 힘들었을듯요!!중반 이후로는 서서히 연결고리가 나타나서 찾는 재미로 다보긴했는데...전체적으로 여러 영화들을 짜집기한 느낌에 미션임파서블 장면을 떠올리게하는등 감독이 뭘 얘기하고 싶은건지 힘들수도 있겠다란 생각이 들더군요!!이 영화 보시려거든 맘 비우고 보시고 신선 두분 유머코드로 이겨내고 나오시길 바랍니다.        ,True
8462,8462,습도 다소 높음,10, 어쩌다 넷플에서 봤는데 잼있음ㅋㅋㅋ        ,True
8463,8463,습도 다소 높음,10, 재미있어요  기대안하고 봤는데 잘만들었네요        ,True
8464,8464,외계+인 1부,8,"진짜 기대 안 하고 봤는데 생각보다 엄청 재밌었어요! 복잡한 스토리와 많은 캐릭터를 조화롭게 이끌어 간 것 같아요! 염정아, 조우진 배우님 코미디 연기도 너무 좋았구요.. cg도 별로 어색하지 않았어요! 지금보다는 더 많은 사람들이 봤으면 좋겠네요ㅎㅎ        ",True
8465,8465,러브 앳,1,아니도데체 평점이.왜이리높아.다들미쳤나바진짜지루하고 개연성없고 말도안대고졸리고..        ,True
8466,8466,외계+인 1부,6,화려한 라인업이 오히려 독이 된 케이스. 한국 영화에 내로라하는 배우들이 각자 칠 대사량이 많아지다보니 짧은 대사임에도 쓸데없는 추임새들이 너무 많이 붙어서 이게 B급감성 영화가 되는데 크게 기여함. 전우치를 아주 재밌게 본 사람으로서 최동훈 감독의 신작이라기에 기대했건만 너무 아쉬웠음.        ,True
8467,8467,탑건: 매버릭,10, 간만에 영화 봤는데.. 완전 재밌음..아이 러브 탐 쿠르즈~~^^        ,False
8468,8468,외계+인 1부,9,탑건처럼 가볍게보세요 웃기고 재미납니다        ,True
8469,8469,미니언즈2,9,스토리가 재밌고 무엇보다 미니언즈가 너무 귀여웠다        ,False
8470,8470,외계+인 1부,1,조금만 더 보면 이해 되겠지…. 라고 생각하면서 보다가 끝..끝내 잠듬 마지막에 커밍순 2023 보고 질겁        ,True
8471,8471,외계+인 1부,1,역겹다 평점 누르면 알바리뷰로 쫙 깔려 있네사람마다 다를 수 있다고 하지만 이건 아니지;이걸 재밌다고 한다고? 142분동안 스토리 전개되는꼬락서니 좀 봐 진지하게 이게 재밌니? 어이가 없네영화 설명란 보고 배우 라인업 보고 솔직히 긴가 민가 하면서 봤는데 예상보다 더 최악이야;        ,True
8472,8472,탑건: 매버릭,4,미국의  거대한 국뽕을  또 마주함...  거의 인디펜던스데이 같음  .   영상미  사운드   톰형과  제니퍼코넬리는향수를  자극 하고   과거를 소환하지만  스토리는 거의3840 유격대를 보는 수준.적근이 얼마나   멍청하게   묘사했는지  미국은  돌도끼로   공격해도  이겼을것.        ,False
8473,8473,탑건: 매버릭,10, 스토리도 탄탄하고 모든 배우들의 연기가 최고입니다! 강추!        ,False
8474,8474,더 킬러: 죽어도 되는 아이,4,개연성이...하나도 없어요액션신은 멋있긴한데...        ,True
8475,8475,외계+인 1부,10," 영화는괜찮음, 근데 솔직히 소지섭 나온다음부터 영화가 지루해짐, 흐름을 방해함, 그리고 평점보고, 평가보고 영화볼까말까 고민하지마세여 걍 볼거면보고 말거면마셈 난 리뷰들보고 안볼까 하다가 본건데 리뷰안믿길 다행        ",True
8476,8476,외계+인 1부,2,돈 많이 쓴 망작인 영화 몰입도가 많이 부족함        ,True
8477,8477,왕좌의 법칙,10, 나쁘지 않다. 세계대전이라는 차원이 다르다        ,False
8478,8478,외계+인 1부,7,너무 기대해서 그런가. 재밌는데 찝찝해...넘치는데 허전해... 되게 튀는데 개성이 없는 느낌? ... 많은 것을 보여주고 싶은 마음에 이것저것 넣다보니 산만해져서 흡입력이 조금 떨어진다. 2부가 없었다면 원하던 대로 통쾌한 결말이 나왔을까.  하지맨 4dx 새로운 경험했고 2편은 두배로 재밌길.        ,True
8479,8479,외계+인 1부,8,,True
8480,8480,외계+인 1부,2,너무 과거 미래 스토리를 다 펼쳐놔서 다보고 나서두 이해가 안됨 전우치같은거 기대했다가는...2부... 기대안됨 차라리 응축시켜서 하나로 만들었음 그나마 나을듯        ,True
8481,8481,외계+인 1부,1,ㅠㅠ난생 처음 보는 영화 장르 같았습니다ㅠㅠ.. 70년대 영화도 아니고 이건 뭐 ㅠㅠ 이해도 안가고 웃기지도 않고 디테일하지고 않고 그냥 어이만 계속 없는 영화네요.. 영화관에서 끝나자마자 관객들 반응이 다 비슷했네요 황당..ㅠㅠ        ,True
8482,8482,싱크홀,1,내가 본 최악의 영화에 항상 거론될 영화        ,True
8483,8483,외계+인 1부,8,재밌다 김우빈 연기도좋았고 가볍게볼수있는 영화라서 더 재밌게 봤던것 같다이 영화를 재미없다는 사람들은 스토리를 이해 못하는 사람들일듯 그 긴 런닝타임이 순삭!우리나라도 이런 류의 영화가 이정도 수준에 나왔다는게 대단한 것 같다.        ,True
8484,8484,탑건: 매버릭,10, 꼭봐라~!두번봐라~!세번봐라~!        ,False
8485,8485,외계+인 1부,6,멋진 배우들과 한국의 어벤저스 느낌을 내려한 것 같으나....! 왠지 조금 지루했습니다.        ,True
8486,8486,외계+인 1부,10," 여기 평점 왜이러지? 상업적인 영화에 작품성을 기대하는가! 마블 영화가 칸 영화제에서 상 받길 바라는가. 어떤 영화인지나 알고 가길 바란다. 주말 가족들과 보러 갔다가 많이 웃고 나온 영화였다. 영화감독의 무한 상상과 모험적 스토리에 SF 한국 영화도 많이 발전했음을 느끼고 왔다. 잘 생긴 배우들의 연기와 깨알 웃음도 즐거웠다. 영화 전우치만큼 웃겨서 좋았다.  특히 염정아의 도사 씬에서 많이 웃었다. (밥에 독 ㅋㅋ) 박스 오피스 1위에 질투하는 자들이 많네. 한국인 고유 특성인가. 평점 잘 안쓰는데, 참고하라고 적는다.        ",True
8487,8487,외계+인 1부,6,걍 배우들 볼려고 영화 보는듯 영화 진짜 많이 보는데 잔 적 컨저링 3 봤을때 밖에 없는데 자버림  그래도 웃긴 장면 조금씩 나오긴 함        ,True
8488,8488,외계+인 1부,6,걍 배우들 볼려고 영화 보는듯 영화 진짜 많이 보는데 잔 적 컨저링 3 봤을때 밖에 없는데 자버림  그래도 웃긴 장면 조금씩 나오긴 함        ,True
8489,8489,글래디에이터,10, 막시무스~~ 피가 끓는다        ,True
8490,8490,토르: 러브 앤 썬더,1,"너무 강제로 웃길려고 하고 연결되는 부분이 부자연 스럽고 액션이 대부분 구분도 안가는 괴물과 싸우고 갑자가 암 걸린 제인이 여자 토르가 되는 말도 안되는 전개, 2류도 아닌 3류 영화쪽에 가깝죠. 최악인 제인다으메 제우스죠. 1점도 아까워요.        ",False
8491,8491,캡처링 대디,7,행복목욕탕을 재미있게봐서 이 영화봤는데 짧지만 꽤 내용이 좋았다.딸과 아들역에 좀 더 연기만 좋았어도 더 좋은 영화 되었을텐데..        ,False
8492,8492,멘,4,너무 기괴하고 전작들에 비해 굉장히 아쉽다        ,True
8493,8493,외계+인 1부,10, 난솔직히잼게봄ㅋ 전우치2같아        ,True
8494,8494,죽을 때까지,10, 우와 이 영화 진짜 재밌다 꼭 보세요        ,True
8495,8495,미니언즈2,10, 정말 재밌어요 강추!!        ,False
8496,8496,외계+인 1부,10, 도대체 이영화에 무슨 호불호가 있다는것인지 2시간 넘는 시간이 2분처럼 느껴질정도로 재미 있었습니다 CG가 너무 뛰어나서 마블이 한국배우로 찍었다고 해도 믿을만한 수준.        ,True
8497,8497,외계+인 1부,9,호불호가 있다고 해서 걱정반기대반으로 봤는데....저와 남편은 재미있게 보고 왔어요.빨리 2부가 나왔으면 좋겠어요.~~        ,True
8498,8498,탑건: 매버릭,10, 졸잼..스피드 땜에 전율흐름. 근데 처음부터 소리가 너무 커서 귀아픔        ,False
8499,8499,외계+인 1부,10, 연출부터 연기 그 모든게 빠질것없이 어떠한것도 모난거 없이 잘만들었고 재미있던데 신선하고 도대체 뭐가 별로임?        ,True
8500,8500,외계+인 1부,1,지구를 지켜라가  훨씬 좋음~~~        ,True
8501,8501,외계+인 1부,2,시간도 돈이다....아껴쓰자        ,True
8502,8502,외계+인 1부,10, 평점 왜 낮은지 모르겠어여 친구랑 보러 갔는데  둘다 재밌어 하면서 나왔습니다 액션 좋아하시는 분들은 무난하게 잘 보실듯        ,True
8503,8503,그대가 조국,10, 있는 그대로 담담하게 그려낸 영화        ,True
8504,8504,외계+인 1부,10, 장담하건데 한국영화는 외계인 이전과 외계인 이후로 나뉘게 될듯        ,True
8505,8505,외계+인 1부,10, 너무 재밌음!! 웃음빵빵터짐 ㅎㅎ 2부 더 빨리 나오면 좋을텐데 ㅜㅜ        ,True
8506,8506,외계+인 1부,10, 호불호가 나뉠 수 있지만 분명 잘만든 영화. 한국형 블록버스터 어색하지 않게 잘만들었다~ 난 재미나게 보았음.. 평점이 너무 낮은것 같아 10점..        ,True
8507,8507,범죄도시2,8,장첸 이을  인물을  잘 찾은거 같네요 아주 잘 들어맞게 연기가 맞아 떨어졌습니다  해외 동남아에서 있었던 일인데  다시한번 인식 시켜주셨고  캐릭터들이  하나하나  집중되게   각본이며  구성을 잘 짜서  몰입감 좋았습니다  이런식이면 계속 성공 할 듯요        ,True
8508,8508,외계+인 1부,6,차라리 1편을 현대편 2편을 과거편으로 만들었으면 더 좋았을거 같네요. 과거랑 현대랑 왔다갔다 하는데 드라마 보는 것처럼 편이 나눠져있는거처럼 느껴지고 후반부 전까지는 스토리가 안 이어져서 불호였어요. CG는 좋았습니다.        ,True
